330 1777.62 -47.1616 0.22201 7.38919 0.895301
331 1696.17 -49.4278 0.223016 7.63561 0.8989
332 1585.44 -53.2713 0.224021 7.87218 0.902625
333 1492.99 -56.1322 0.225027 8.08673 0.906029
334 1426.77 -56.9687 0.226033 8.28382 0.909318
335 1380.23 -57.4528 0.227038 8.46282 0.912486
336 1313.1 -58.1978 0.228044 8.62323 0.91553
337 1234.44 -58.7505 0.229049 8.76432 0.918427
338 1180.24 -58.4422 0.230054 8.8863 0.921205
339 1131.58 -57.2275 0.23106 8.98863 0.923843
340 1102.03 -57.6018 0.232065 9.07114 0.926336
341 1032.09 -59.8726 0.23307 9.13377 0.928681
342 974.735 -60.657 0.234075 9.17652 0.930872
343 907.667 -63.4759 0.23508 9.19947 0.932905
344 866.39 -64.761 0.236085 9.20281 0.934775
345 822.029 -65.0107 0.23709 9.18569 0.936448
346 779.508 -64.881 0.238095 9.15067 0.937983
347 725.46 -67.6953 0.2391 9.097 0.939343
348 675.598 -70.7362 0.240105 9.02514 0.940525
349 627.479 -70.9022 0.24111 8.93562 0.941525
350 576.15 -73.297 0.242115 8.82903 0.94234
351 545.525 -74.2877 0.243119 8.70675 0.94299
352 519.588 -73.3871 0.244124 8.56793 0.943425
353 475.602 -73.413 0.245128 8.41412 0.943666
354 432.993 -76.0625 0.246133 8.24609 0.943711
355 400.739 -78.3396 0.247137 8.06467 0.943556
356 377.708 -79.6951 0.248142 7.87071 0.943201
357 364.445 -81.0149 0.249146 7.6651 0.942643
358 338.765 -81.7928 0.25015 7.44874 0.941879
359 306.759 -82.2142 0.251155 7.22269 0.940913
360 290.354 -83.1833 0.252159 6.98763 0.939734
361 272.471 -83.1553 0.253163 6.74465 0.938346
362 251.001 -82.7481 0.254167 6.49471 0.936748
363 226.42 -83.6564 0.255171 6.23879 0.934937
364 201.938 -86.0024 0.256175 5.97782 0.932913
365 191.297 -86.6519 0.257179 5.71277 0.930675
366 178.866 -86.7494 0.258183 5.44459 0.928221
367 156.914 -90.1042 0.259187 5.17421 0.925551
368 134.626 -91.6669 0.260191 4.90263 0.922676
369 119.271 -92.7038 0.261195 4.63062 0.91957
370 108.539 -95.262 0.262198 4.35556 0.915982
371 100.309 -95.9261 0.263202 4.08589 0.912455
372 80.8729 -98.991 0.264206 3.82094 0.908924
373 68.881 -101.552 0.265209 3.55573 0.904915
374 66.3743 -102.041 0.266213 3.29415 0.900672
375 69.8566 -102.339 0.267216 3.03671 0.896167
376 69.7134 -103.733 0.26822 2.78449 0.891424
377 66.2957 -104.539 0.269223 2.53785 0.886414
378 64.2224 -107.83 0.270227 2.29728 0.881116
379 64.4314 -112.531 0.27123 2.06317 0.875495
380 64.3765 -116.391 0.272233 1.83593 0.869525
381 64.1269 -119.099 0.273237 1.61584 0.863145
382 66.6995 -120.505 0.27424 1.4033 0.856296
383 67.8358 -124.343 0.275243 1.19923 0.848933
384 71.4778 -129.12 0.276246 1.0054 0.841069
385 71.8128 -133.999 0.277249 0.824904 0.832835
386 69.5071 -140.196 0.278252 0.66191 0.824512
387 73.2747 -143.044 0.279255 0.520653 0.816511
388 77.9892 -145.767 0.280258 0.403886 0.809242
389 82.2117 -147.428 0.281261 0.311801 0.803037
390 85.9807 -144.635 0.282264 0.242111 0.797977
391 86.1757 -138.508 0.283267 0.191076 0.794025
392 78.9419 -132.187 0.284269 0.154662 0.791046
393 66.1039 -128.436 0.285272 0.129306 0.788878
394 52.6476 -128.481 0.286275 0.112232 0.787376
395 41.0936 -129.469 0.287277 0.101471 0.78643
396 33.6775 -128.53 0.28828 0.0957149 0.785946
397 29.3536 -128.574 0.289283 0.0943013 0.785914
398 26.9426 -128.701 0.290285 0.096996 0.786322
399 25.9417 -130.692 0.291288 0.103958 0.787163
400 27.478 -131.602 0.29229 0.115851 0.788502
401 30.0579 -133.048 0.293292 0.133786 0.790425
402 33.5587 -132.868 0.294295 0.159384 0.793049
403 39.3348 -131.97 0.295297 0.194791 0.796525
404 47.6931 -129.765 0.296299 0.242538 0.801002
405 57.6944 -127.174 0.297302 0.305274 0.806621
406 72.0275 -123.137 0.298304 0.385142 0.813432
407 88.8359 -119.14 0.299306 0.483221 0.821422
408 106.999 -116.169 0.300308 0.598671 0.83033
409 126.249 -115.455 0.30131 0.729028 0.839841
410 150.175 -112.055 0.302312 0.870646 0.849588
411 172.318 -109.828 0.303314 1.01972 0.859264
412 202.597 -107.457 0.304316 1.17302 0.868664
413 233.927 -101.228 0.305318 1.3282 0.877697
414 250.965 -99.0849 0.30632 1.48378 0.886346
415 270.9 -97.3584 0.307322 1.63883 0.894641
416 296.874 -95.3762 0.308323 1.79268 0.902607
417 324.158 -90.5842 0.309325 1.9447 0.910281
418 343.932 -89.2382 0.310327 2.09338 0.917477
419 353.079 -92.7098 0.311329 2.2423 0.924886
420 374.279 -91.446 0.31233 2.38684 0.931849
421 392.088 -88.0286 0.313332 2.5279 0.938588
422 408.834 -84.9951 0.314333 2.66528 0.945146
423 422.674 -85.1631 0.315335 2.79816 0.951485
424 442.232 -85.136 0.316336 2.92608 0.95761
425 456.636 -82.62 0.317338 3.04903 0.96354
426 476.271 -82.863 0.318339 3.16644 0.969264
427 490.148 -80.8097 0.31934 3.27792 0.974777
428 500.897 -80.7666 0.320342 3.38316 0.980076
429 514.591 -80.7496 0.321343 3.48185 0.985159
430 523.891 -80.5969 0.322344 3.57372 0.99002
431 536.775 -79.0665 0.323345 3.65852 0.994656
432 550.374 -80.6379 0.324347 3.73603 0.999063
433 557.935 -80.8572 0.325348 3.80607 1.00324
434 557.861 -80.3448 0.326349 3.86849 1.00717
435 559.245 -78.8957 0.32735 3.92317 1.01087
436 557.707 -78.0471 0.328351 3.97001 1.01432
437 558.409 -78.281 0.329352 4.00894 1.01751
438 561.288 -80.0519 0.330353 4.03994 1.02046
439 564.251 -80.8817 0.331353 4.06301 1.02315
440 557.695 -80.3145 0.332354 4.07814 1.02558
441 557.046 -80.0779 0.333355 4.08541 1.02774
442 552.972 -80.5381 0.334356 4.08488 1.02964
443 548.663 -80.1373 0.335357 4.07666 1.03127
444 541.072 -80.6132 0.336357 4.06087 1.03262
445 542.084 -80.131 0.337358 4.03766 1.0337
446 547.647 -76.9556 0.338358 4.0072 1.0345
447 545.47 -75.572 0.339359 3.96968 1.03503
448 534.778 -76.5402 0.34036 3.9253 1.03527
449 525.986 -77.4064 0.34136 3.8743 1.03522
450 517.915 -76.8314 0.34236 3.81691 1.03489
451 507.599 -76.0828 0.343361 3.75341 1.03428
452 493.513 -76.2 0.344361 3.68406 1.03338
453 475.58 -77.8504 0.345362 3.60913 1.03218
454 454.816 -80.9262 0.346362 3.52892 1.0307
455 438.048 -82.9352 0.347362 3.44376 1.02892
456 421.919 -84.6171 0.348362 3.35393 1.02685
457 407.982 -86.0657 0.349363 3.25977 1.02448
458 393.144 -88.3956 0.350363 3.16159 1.02182
459 377.714 -89.4269 0.351363 3.05972 1.01886
460 365.751 -89.3928 0.352363 2.95448 1.01559
461 354.301 -89.6186 0.353363 2.84621 1.01203
462 345.127 -90.305 0.354363 2.73523 1.00815
463 335.302 -90.1687 0.355363 2.62185 1.00397
464 326.184 -89.4988 0.356363 2.50641 0.999476
465 316.034 -90.328 0.357363 2.38919 0.994658
466 305.98 -89.954 0.358362 2.27064 0.989529
467 293.654 -91.5723 0.359362 2.15065 0.98403
468 277.263 -92.775 0.360362 2.02985 0.978194
469 261.123 -92.9107 0.361362 1.90836 0.971987
470 247.378 -93.3145 0.362361 1.7864 0.965387
471 229.524 -96.7268 0.363361 1.66413 0.958359
472 217.661 -97.012 0.364361 1.54169 0.950863
473 206.407 -98.8609 0.36536 1.41924 0.94285
474 193.257 -100.873 0.36636 1.29697 0.934268
475 182.049 -101.531 0.367359 1.17514 0.925059
476 165.539 -106.088 0.368359 1.05365 0.915
477 147.339 -109.922 0.369358 0.934986 0.904558
478 134.205 -110.726 0.370357 0.82002 0.893729
479 123.577 -110.688 0.371357 0.709854 0.882435
480 110.664 -113.877 0.372356 0.607163 0.871153
481 100.972 -115.933 0.373355 0.51404 0.860257
482 92.5782 -117.693 0.374355 0.432064 0.850112
483 84.6329 -117.393 0.375354 0.361998 0.841004
484 77.5056 -117.589 0.376353 0.30372 0.833098
485 70.8752 -117.897 0.377352 0.256391 0.826435
486 63.4545 -116.786 0.378351 0.218728 0.820962
487 54.5676 -115.561 0.37935 0.189298 0.816568
488 45.2404 -115.456 0.380349 0.166735 0.813132
489 36.3389 -117.264 0.381348 0.149808 0.810511
490 28.1392 -121.349 0.382347 0.137574 0.808613
491 22.3513 -124.748 0.383346 0.129282 0.807347
492 18.525 -125.383 0.384345 0.124413 0.806652
493 15.6821 -125.742 0.385343 0.122644 0.806492
494 13.2284 -127.159 0.386342 0.123832 0.806852
495 11.7232 -128.707 0.387341 0.128005 0.807744
496 11.1048 -128.844 0.38834 0.135355 0.8092
497 10.6509 -127.536 0.389338 0.14624 0.811274
498 10.0865 -128.399 0.390337 0.161197 0.814052
499 9.61655 -130.63 0.391335 0.180892 0.81762
500 9.73013 -130.089 0.392334 0.206208 0.822116
501 9.86314 -129.976 0.393332 0.238102 0.827663
502 9.97956 -130.122 0.394331 0.277583 0.834389
503 11.5876 -130.041 0.395329 0.325562 0.842391
504 13.0382 -129.478 0.396328 0.382681 0.851706
505 13.5138 -129.359 0.397326 0.449116 0.862279
506 13.8862 -129.668 0.398324 0.52443 0.873946
507 14.7108 -130.398 0.399322 0.607274 0.886328
508 15.7719 -130.667 0.400321 0.696826 0.899448
509 17.587 -129.941 0.401319 0.790364 0.91261
510 19.0392 -130.534 0.402317 0.886241 0.925636
511 23.6157 -131.383 0.403315 0.98276 0.938303
512 25.664 -132.428 0.404313 1.07861 0.950475
513 24.8177 -133.353 0.405311 1.17285 0.962088
514 24.52 -135.4 0.406309 1.26485 0.973129
515 25.8368 -135.962 0.407307 1.35424 0.983617
516 26.3272 -136.179 0.408305 1.44079 0.993587
517 31.8947 -136.464 0.409303 1.52438 1.00308
518 32.7348 -137.984 0.410301 1.6049 1.01213
519 34.1783 -139.619 0.411298 1.68229 1.02077
520 35.8926 -141.804 0.412296 1.75645 1.02902
521 37.0063 -142.254 0.413294 1.8273 1.0369
522 37.1318 -143.681 0.414292 1.89482 1.04444
523 46.4135 -143.255 0.415289 1.95946 1.05165
524 51.2642 -141.602 0.416287 2.01986 1.05849
525 55.9094 -138.77 0.417284 2.07604 1.065
526 64.4215 -137.332 0.418282 2.12913 1.0712
527 65.8997 -139.386 0.419279 2.17842 1.07708
528 68.5818 -139.736 0.420277 2.22386 1.08263
529 70.9396 -141.549 0.421274 2.26539 1.08786
530 74.104 -142.867 0.422272 2.30296 1.09278
531 78.586 -142.919 0.423269 2.33654 1.09737
532 83.0251 -142.543 0.424266 2.3661 1.10164
533 88.322 -143.827 0.425263 2.39163 1.10558
534 93.8721 -144.195 0.426261 2.41312 1.10919
535 98.86 -144.765 0.427258 2.43057 1.11249
536 103.165 -146.884 0.428255 2.44399 1.11546
537 112.546 -146.449 0.429252 2.45344 1.11811
