250 0.0157733 0 0.231864 0.00059721 18.4091
251 0.0147299 0 0.232925 0.000590867 18.2624
252 0.0136278 0 0.233985 0.000579861 17.967
253 0.0125833 0 0.235046 0.000567198 17.6642
254 0.0113916 0 0.236107 0.000548943 17.1982
255 0.010517 0 0.237167 0.000537814 16.9781
256 0.00984669 0 0.238228 0.000525268 16.7317
257 0.00942304 0 0.239288 0.000514073 16.5584
258 0.00872 0 0.240349 0.000498394 16.2507
259 0.00817694 0 0.241409 0.000485282 16.0447
260 0.00735263 0 0.242469 0.000466024 15.646
261 0.00650008 0 0.243529 0.000442716 15.1203
262 0.00570108 0 0.24459 0.000421524 14.6592
263 0.00529669 0 0.24565 0.000405856 14.4137
264 0.00507457 0 0.24671 0.000392777 14.271
265 0.00456717 0 0.24777 0.000373125 13.8886
266 0.00425489 0 0.24883 0.00035751 13.6526
267 0.00380359 0 0.24989 0.00033819 13.2744
268 0.0034491 0 0.250949 0.000320035 12.9181
269 0.00318782 0 0.252009 0.000303346 12.6136
270 0.00275608 0 0.253069 0.000282955 12.1564
271 0.0022553 0 0.254129 0.000261458 11.6257
272 0.00210142 0 0.255188 0.00024681 11.3626
273 0.00202857 0 0.256248 0.000233393 11.1669
274 0.00179723 0 0.257307 0.000217323 10.8246
275 0.00154513 0 0.258367 0.000200267 10.3892
276 0.0014703 0 0.259426 0.000188319 10.2071
277 0.00131521 0 0.260485 0.000173579 9.84733
278 0.00104716 0 0.261545 0.000157332 9.35738
279 0.000894664 0 0.262604 0.000143634 8.98926
280 0.000781554 0 0.263663 0.000130906 8.64727
281 0.000674572 0 0.264722 0.000118687 8.29687
282 0.000594192 0 0.265781 0.000106345 7.87283
283 0.000565547 0 0.266841 9.55953e-05 7.52907
284 0.000464727 0 0.2679 8.50687e-05 7.13505
285 0.000398296 0 0.268958 7.54723e-05 6.76466
286 0.0004145 0 0.270017 6.75328e-05 6.49095
287 0.000380858 0 0.271076 5.90393e-05 6.10123
288 0.00035191 0 0.272135 5.12216e-05 5.72824
289 0.000343615 0 0.273194 4.45592e-05 5.43511
290 0.000314113 0 0.274252 3.81646e-05 5.07866
291 0.000312579 0 0.275311 3.27791e-05 4.77667
292 0.00034109 0 0.27637 2.83543e-05 4.53367
293 0.000358219 0 0.277428 2.43405e-05 4.27343
294 0.000410341 0 0.278487 2.11298e-05 4.08355
295 0.000450891 0 0.279545 1.85324e-05 3.94495
296 0.000508156 0 0.280604 1.64899e-05 3.86419
297 0.000555381 0 0.281662 1.48215e-05 3.76993
298 0.000635746 0 0.28272 1.38895e-05 3.78506
299 0.000726976 0 0.283779 1.33605e-05 3.85714
300 0.000847327 0 0.284837 1.32364e-05 3.97678
301 0.000981985 0 0.285895 1.35448e-05 4.15555
302 0.00114022 0 0.286953 1.42442e-05 4.38056
303 0.00126681 0 0.288011 1.50582e-05 4.61517
304 0.00138464 0 0.289069 1.6179e-05 4.87832
305 0.00153721 0 0.290127 1.7787e-05 5.20299
306 0.00169114 0 0.291185 1.97595e-05 5.5383
307 0.00181865 0 0.292243 2.21703e-05 5.8793
308 0.00194729 0 0.293301 2.50402e-05 6.24101
309 0.00207262 0 0.294359 2.84897e-05 6.62076
310 0.00221986 0 0.295416 3.25793e-05 7.01284
311 0.00241975 0 0.296474 3.71812e-05 7.43469
312 0.00264899 0 0.297532 4.43349e-05 8.19951
313 0.00290024 0 0.298589 5.19346e-05 8.93792
314 0.00316049 0 0.299647 6.06059e-05 9.71078
315 0.00341876 0 0.300704 7.0156e-05 10.4769
316 0.00368065 0 0.301762 8.04992e-05 11.2285
317 0.00393489 0 0.302819 9.17805e-05 12.0254
318 0.00415441 0 0.303877 0.000103546 12.8087
319 0.0045084 0 0.304934 0.000117149 13.7023
320 0.00475058 0 0.305991 0.000130686 14.5196
321 0.00507699 0 0.307049 0.000145852 15.4783
322 0.00532444 0 0.308106 0.000160581 16.3127
323 0.00548275 0 0.309163 0.000174626 17.0275
324 0.00584761 0 0.31022 0.000192265 18.0492
325 0.00600577 0 0.311277 0.000206976 18.7661
326 0.0060798 0 0.312334 0.000219142 19.2608
327 0.0063409 0 0.313391 0.00023584 20.0944
328 0.00653184 0 0.314448 0.000250662 20.767
329 0.0065135 0 0.315505 0.000263226 21.2625
330 0.00659604 0 0.316562 0.000276434 21.8241
331 0.00683134 0 0.317619 0.000290747 22.4787
332 0.00707417 0 0.318675 0.000306923 23.2884
333 0.00711688 0 0.319732 0.000318996 23.8491
334 0.00703902 0 0.320789 0.000327268 24.0784
335 0.00703645 0 0.321845 0.000334174 24.253
336 0.00712035 0 0.322902 0.000346028 24.8276
337 0.00716846 0 0.323959 0.000356144 25.2974
338 0.00721149 0 0.325015 0.000363823 25.6253
339 0.00717922 0 0.326072 0.000369912 25.8813
340 0.0071829 0 0.327128 0.000377833 26.2978
341 0.00705623 0 0.328184 0.00038123 26.4336
342 0.0070512 0 0.329241 0.000385726 26.6694
343 0.00711459 0 0.330297 0.000390297 26.9299
344 0.00710323 0 0.331353 0.000394477 27.2314
345 0.00714711 0 0.332409 0.000397794 27.5052
346 0.00709933 0 0.333466 0.000397786 27.5685
347 0.00691219 0 0.334522 0.000394492 27.4262
348 0.0067947 0 0.335578 0.000392989 27.4492
349 0.00675937 0 0.336634 0.000392202 27.5561
