290 22.1006 -49.5272 0.27433 1.29856 0.883028
291 25.7442 -17.2428 0.275389 1.27624 0.882918
292 30.045 -13.5419 0.276447 1.25441 0.882819
293 34.9883 -17.9741 0.277506 1.23307 0.882734
294 44.7518 -22.0689 0.278564 1.21224 0.882687
295 48.0159 -17.2708 0.279623 1.19191 0.882648
296 53.2259 -19.6432 0.280681 1.17207 0.882636
297 57.7949 -19.7331 0.28174 1.15275 0.882665
298 61.8795 -20.9068 0.282798 1.13394 0.882741
299 67.7465 -16.1243 0.283856 1.1156 0.882873
300 73.2626 -18.8437 0.284914 1.09778 0.883078
301 76.4242 -19.0268 0.285973 1.08039 0.883353
302 83.2039 -18.9011 0.287031 1.06343 0.883704
303 93.2011 -20.956 0.288089 1.04696 0.884139
304 100.349 -24.9855 0.289147 1.03429 0.885334
305 108.374 -26.1823 0.290205 1.01889 0.88589
306 117.037 -31.0949 0.291263 1.00145 0.88586
307 127.285 -30.3974 0.292321 0.988129 0.886504
308 136.811 -22.0789 0.293378 0.976069 0.887141
309 143.796 -18.1453 0.294436 0.96539 0.887742
310 153.254 -18.1909 0.295494 0.956153 0.888293
311 165.371 -12.3179 0.296552 0.948322 0.888795
312 174.194 -9.08798 0.297609 0.944459 0.889878
313 182.276 -10.8102 0.298667 0.939063 0.890351
314 193.424 -11.8691 0.299725 0.934532 0.890846
315 202.508 -12.286 0.300782 0.92768 0.890711
316 214.924 -13.984 0.30184 0.924087 0.891301
317 223.296 -16.0964 0.302897 0.920744 0.891972
318 232.73 -11.0671 0.303954 0.917539 0.892728
319 239.222 -13.586 0.305012 0.914437 0.893575
320 246.954 -8.92123 0.306069 0.911403 0.894508
321 253.989 -10.7352 0.307126 0.908409 0.895512
322 266.367 -13.4035 0.308183 0.905466 0.896563
323 277.559 -6.62598 0.309241 0.902566 0.897687
324 285.975 -6.60876 0.310298 0.899711 0.898857
325 292.151 -10.155 0.311355 0.896929 0.900078
326 297.292 -13.5706 0.312412 0.894145 0.901317
327 306.782 -4.36071 0.313469 0.891382 0.90258
328 314.247 -10.4985 0.314526 0.888626 0.903861
329 319.238 -10.7682 0.315583 0.888165 0.906331
330 327.211 -4.77541 0.316639 0.883085 0.906463
331 331.446 -3.57044 0.317696 0.880272 0.907774
332 335.608 -8.65315 0.318753 0.877416 0.909087
